filename,max_lat,min_lat,max_lon,min_lon,file_type,file_size_mb,file_format,version,created,utmzone,srs
PRG_A01_2013_P01a_laz_3.laz,-2.835782573,-2.839173979,-46.95334292,-46.96111886,pointcloud,12.401279,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P01a_laz_4.laz,-2.846939549,-2.8481716,-46.979117,-46.98186168,pointcloud,1.786238,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P01a_laz_5.laz,-2.839145474,-2.844922613,-46.96111895,-46.97012102,pointcloud,18.059292,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P01a_laz_6.laz,-2.842922105,-2.84818709,-46.97011777,-46.979119,pointcloud,16.676562,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P01a_laz_7.laz,-2.839160845,-2.840908288,-46.95722739,-46.9611218,pointcloud,3.141245,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P01a_laz_8.laz,-2.84817169,-2.848916879,-46.97745721,-46.97912027,pointcloud,0.565182,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P02a_laz_0.laz,-2.97031132,-2.974928508,-46.88043781,-46.8894037,pointcloud,10.663268,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P02a_laz_1.laz,-2.974913216,-2.975964413,-46.88706205,-46.88940548,pointcloud,1.194317,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P02a_laz_2.laz,-2.983924129,-2.983975322,-46.90729458,-46.907407,pointcloud,0.005883,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P02a_laz_3.laz,-2.981996491,-2.983924039,-46.90740369,-46.91169364,pointcloud,5.98533,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P02a_laz_4.laz,-2.973986202,-2.974913125,-46.88940222,-46.89146141,pointcloud,1.092142,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P02a_laz_5.laz,-2.977981532,-2.983939677,-46.89840294,-46.90740691,pointcloud,22.632063,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P02a_laz_6.laz,-2.974897698,-2.979983673,-46.88940379,-46.89840623,pointcloud,19.56906,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P02a_laz_7.laz,-2.986001477,-2.990299826,-46.91640447,-46.92232284,pointcloud,9.559112,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P02a_laz_8.laz,-2.983908417,-2.987998283,-46.90740718,-46.9164078,pointcloud,14.614489,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P03a_laz_0.laz,-3.105020931,-3.110687281,-46.80867353,-46.81767845,pointcloud,15.739907,LAS/LAZ,1,302/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P03a_laz_1.laz,-3.101644862,-3.107023684,-46.79967241,-46.8086768,pointcloud,10.289447,LAS/LAZ,1,302/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P03a_laz_2.laz,-3.101026055,-3.101660183,-46.79967135,-46.80108523,pointcloud,0.410033,LAS/LAZ,1,302/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P03a_laz_3.laz,-3.10903943,-3.110671747,-46.81767576,-46.82131725,pointcloud,3.07741,LAS/LAZ,1,302/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P03a_laz_4.laz,-3.110656227,-3.115038895,-46.81767854,-46.82668131,pointcloud,15.347922,LAS/LAZ,1,302/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P03a_laz_5.laz,-3.098416257,-3.101671397,-46.7930933,-46.79967232,pointcloud,7.49082,LAS/LAZ,1,302/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P03a_laz_6.laz,-3.113038274,-3.118404132,-46.82667801,-46.83497673,pointcloud,16.012917,LAS/LAZ,1,302/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P03a_laz_7.laz,-3.101660274,-3.103004594,-46.79667632,-46.79967459,pointcloud,1.415712,LAS/LAZ,1,302/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P03a_laz_8.laz,-3.110671838,-3.111017139,-46.81691268,-46.81767904,pointcloud,0.155037,LAS/LAZ,1,302/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P04a_laz_0.laz,-2.911200101,-2.913031887,-47.11903434,-47.12311135,pointcloud,1.013538,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P04a_laz_1.laz,-2.919062619,-2.920206542,-47.14110698,-47.14365838,pointcloud,0.40327,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P04a_laz_2.laz,-2.915042935,-2.920223725,-47.13210735,-47.14110905,pointcloud,5.688985,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P04a_laz_3.laz,-2.911183043,-2.917049335,-47.12310802,-47.13211098,pointcloud,9.672898,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P04a_laz_4.laz,-2.907233981,-2.911216997,-47.11410854,-47.12310793,pointcloud,11.218831,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P04a_laz_5.laz,-2.908272111,-2.909017515,-47.11383132,-47.11411174,pointcloud,0.093368,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P04a_laz_6.laz,-2.911052021,-2.911200011,-47.12310774,-47.12343767,pointcloud,0.009472,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P04a_laz_7.laz,-2.920206632,-2.92104085,-47.13925148,-47.14111063,pointcloud,0.224872,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P04a_laz_8.laz,-2.920189376,-2.925061317,-47.14110914,-47.1501103,pointcloud,9.665662,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P04a_laz_9.laz,-2.923062641,-2.927223014,-47.15010663,-47.15571684,pointcloud,14.374824,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05a_laz_0.laz,-3.054132317,-3.055958903,-47.06942181,-47.0734902,pointcloud,0.953663,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05a_laz_1.laz,-3.055958994,-3.056110904,-47.06908822,-47.06942523,pointcloud,0.006867,LAS/LAZ,1,303/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05a_laz_2.laz,-3.050117799,-3.055976281,-47.06042059,-47.06942521,pointcloud,9.148865,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05a_laz_3.laz,-3.046935204,-3.052119603,-47.05142094,-47.06042425,pointcloud,13.539098,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05a_laz_4.laz,-3.046952456,-3.048101692,-47.04886587,-47.05142302,pointcloud,0.885722,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05a_laz_5.laz,-3.041778677,-3.044090476,-47.04092561,-47.04242182,pointcloud,1.640776,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05a_laz_6.laz,-3.058139204,-3.061749066,-47.07842307,-47.08281058,pointcloud,3.736511,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05a_laz_7.laz,-3.042102565,-3.046969542,-47.0424182,-47.05142085,pointcloud,11.275686,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05a_laz_8.laz,-3.055941539,-3.060133095,-47.0694253,-47.07842677,pointcloud,7.958915,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05a_laz_9.laz,-3.046122012,-3.046952365,-47.05141938,-47.05326715,pointcloud,0.279946,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05b_laz_0.laz,-3.05413241,-3.055958903,-47.06942172,-47.07348894,pointcloud,3.162681,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05b_laz_1.laz,-3.055958993,-3.056112262,-47.06908723,-47.06942541,pointcloud,0.008652,LAS/LAZ,1,240/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05b_laz_2.laz,-3.046952456,-3.048100873,-47.04886865,-47.05142293,pointcloud,1.385364,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05b_laz_3.laz,-3.050115359,-3.055976282,-47.06042049,-47.06942512,pointcloud,24.142963,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05b_laz_4.laz,-3.046935204,-3.052120869,-47.05142085,-47.06042416,pointcloud,28.902596,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05b_laz_5.laz,-3.046120834,-3.046952366,-47.05141929,-47.05326804,pointcloud,0.359494,LAS/LAZ,1,240/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05b_laz_6.laz,-3.041779129,-3.04409047,-47.04092867,-47.04242173,pointcloud,3.404784,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05b_laz_7.laz,-3.05813911,-3.061751145,-47.07842298,-47.08281265,pointcloud,12.869603,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05b_laz_8.laz,-3.042099852,-3.046969542,-47.04241811,-47.05142076,pointcloud,21.150628,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P05b_laz_9.laz,-3.055941539,-3.060133999,-47.06942521,-47.07842668,pointcloud,30.527375,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06a_laz_0.laz,-3.182694515,-3.187188311,-46.9797241,-46.98872771,pointcloud,3.156545,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06a_laz_1.laz,-3.18518911,-3.189856505,-46.98872402,-46.99546518,pointcloud,2.334261,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06a_laz_2.laz,-3.181187641,-3.182711816,-46.97972121,-46.98311454,pointcloud,0.699063,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06a_laz_3.laz,-3.173704757,-3.17515287,-46.9584928,-46.9617193,pointcloud,0.277942,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06a_laz_4.laz,-3.173687572,-3.179170011,-46.96171666,-46.97072207,pointcloud,2.459131,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06a_laz_5.laz,-3.17716778,-3.182729129,-46.97071842,-46.97972401,pointcloud,3.537898,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06a_laz_6.laz,-3.173175643,-3.173704666,-46.96171567,-46.9628989,pointcloud,0.03816,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06a_laz_7.laz,-3.182711907,-3.183161581,-46.97872106,-46.97972487,pointcloud,0.048522,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06a_laz_8.laz,-3.169867732,-3.173720126,-46.95358223,-46.96171657,pointcloud,1.648568,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06b_laz_0.laz,-3.169867732,-3.173720127,-46.95358169,-46.96171648,pointcloud,5.557002,LAS/LAZ,1,234/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06b_laz_1.laz,-3.173174468,-3.173704667,-46.96171558,-46.96289908,pointcloud,0.119522,LAS/LAZ,1,234/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06b_laz_2.laz,-3.182711907,-3.183166473,-46.97871602,-46.97972479,pointcloud,0.117121,LAS/LAZ,1,234/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06b_laz_3.laz,-3.177166424,-3.182729129,-46.97071833,-46.97972392,pointcloud,9.746207,LAS/LAZ,1,234/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06b_laz_4.laz,-3.173687572,-3.179172,-46.96171657,-46.97072198,pointcloud,8.220123,LAS/LAZ,1,234/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06b_laz_5.laz,-3.173704757,-3.17515205,-46.95849577,-46.9617192,pointcloud,0.952674,LAS/LAZ,1,234/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06b_laz_6.laz,-3.181185556,-3.182711816,-46.97972111,-46.9831176,pointcloud,1.396259,LAS/LAZ,1,234/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06b_laz_7.laz,-3.185186756,-3.189856506,-46.98872392,-46.99546689,pointcloud,7.05466,LAS/LAZ,1,234/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P06b_laz_8.laz,-3.182694515,-3.187187859,-46.97972401,-46.98872762,pointcloud,8.337195,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07a_laz_0.laz,-2.983182153,-2.989174479,-47.28510397,-47.29410791,pointcloud,3.656632,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07a_laz_1.laz,-2.987168584,-2.992221559,-47.29410391,-47.30310593,pointcloud,2.171031,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07a_laz_2.laz,-2.983200692,-2.985156857,-47.28075497,-47.28510791,pointcloud,2.16425,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07a_laz_3.laz,-2.991187314,-2.992202617,-47.30310391,-47.30535824,pointcloud,0.129889,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07a_laz_4.laz,-2.992202708,-2.993169418,-47.3009626,-47.30310794,pointcloud,0.126326,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07a_laz_5.laz,-2.995193708,-2.998673529,-47.31210394,-47.31620277,pointcloud,0.963696,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07a_laz_6.laz,-2.983180255,-2.983200328,-47.28510492,-47.28515082,pointcloud,0.001004,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07a_laz_7.laz,-2.992183693,-2.997186751,-47.30310602,-47.31210798,pointcloud,3.281892,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07a_laz_8.laz,-2.979153384,-2.983219338,-47.27610396,-47.28510289,pointcloud,6.632488,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07a_laz_9.laz,-2.978701657,-2.981141883,-47.27431869,-47.27610792,pointcloud,1.359314,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07b_laz_0.laz,-2.992202708,-2.993169057,-47.30096233,-47.30310785,pointcloud,0.551111,LAS/LAZ,1,241/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07b_laz_1.laz,-2.978700753,-2.981146498,-47.27431644,-47.27610784,pointcloud,6.650891,LAS/LAZ,1,241/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07b_laz_2.laz,-2.979151755,-2.983219338,-47.27610387,-47.28510379,pointcloud,32.843767,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07b_laz_3.laz,-2.98317799,-2.983200602,-47.28510384,-47.28515325,pointcloud,0.002878,LAS/LAZ,1,241/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07b_laz_4.laz,-2.992183693,-2.997188107,-47.30310593,-47.31210789,pointcloud,15.297461,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07b_laz_5.laz,-2.995191989,-2.998674162,-47.31210385,-47.31620349,pointcloud,4.12907,LAS/LAZ,1,241/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07b_laz_6.laz,-2.983200692,-2.985159213,-47.28075236,-47.28510782,pointcloud,10.666764,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07b_laz_7.laz,-2.987167319,-2.992221559,-47.29410382,-47.30310584,pointcloud,12.466235,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07b_laz_8.laz,-2.983181882,-2.989174932,-47.28510388,-47.29410782,pointcloud,24.720066,LAS/LAZ,1,245/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P07b_laz_9.laz,-2.991187491,-2.992202618,-47.30310382,-47.30535977,pointcloud,0.55128,LAS/LAZ,1,241/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P08a_laz_0.laz,-3.118933395,-3.12426115,-47.21344641,-47.22245068,pointcloud,8.811399,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P08a_laz_1.laz,-3.127954405,-3.128252604,-47.23079139,-47.23145239,pointcloud,0.03142,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P08a_laz_2.laz,-3.122253424,-3.127973498,-47.22244663,-47.23145176,pointcloud,5.607255,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P08a_laz_3.laz,-3.127935145,-3.132275952,-47.23145185,-47.24045412,pointcloud,4.858467,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P08a_laz_4.laz,-3.126270917,-3.127954315,-47.23144831,-47.2351887,pointcloud,0.573675,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P08a_laz_5.laz,-3.130282529,-3.133201354,-47.24045002,-47.24329995,pointcloud,1.487401,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P08a_laz_6.laz,-3.118952445,-3.120240136,-47.21058161,-47.213449,pointcloud,0.4878,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P08a_laz_7.laz,-3.11826169,-3.118952355,-47.21344497,-47.21498083,pointcloud,0.077052,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P08a_laz_8.laz,-3.113229469,-3.116230884,-47.20141452,-47.20444734,pointcloud,1.093587,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
PRG_A01_2013_P08a_laz_9.laz,-3.11423678,-3.118971328,-47.20444334,-47.21344632,pointcloud,2.796016,LAS/LAZ,1,284/2013,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
